Branch,Bus_Type_ID,Customer,Predicted_spend,Training_spend,Testing_spend,Intercept,Slope,Churn_time,Error_slope_ratio
221,49,91597,5150.751950787271,3566.9947310246444,17515.600000000002,285.3796799014293,15.848842933563363,22.293717068904026,2.08502428789236
322,49,176420,3410.1288364844304,1769.7005017447623,0.0,103.00424504489284,16.436845584351865,11.060628135904764,1.3643297566240022
166,49,15092,2577.681078624299,932.5973913943054,2618.9600000000005,19.0429052218455,16.49262975946334,5.8287336962144085,0.6108302812368276
481,49,163277,2420.834605240185,744.0671869518694,1222.03,-1.2495885052048692,16.81251271119818,4.376865805599231,0.979828672466491
303,49,74594,2733.4926127641083,1041.5569377360832,434.03000000000003,27.829187888324114,16.96144575228538,6.126805516094607,0.8873436864248265
1409,49,100574,14375.814108959814,12661.727524929947,12314.5,1189.413738444325,17.057558677482167,74.48075014664676,2.180616548246725
221,49,74982,3093.110085091382,1361.7469400194227,7825.62,58.08398841850351,17.353490129653057,8.01027611776131,0.6604462016892898
1572,49,129999,3223.693851377244,1461.1996781715711,1179.0,66.62880165520359,17.66470359154523,8.117775989842063,1.000415991558922
766,49,297508,2247.45272467255,470.6838990177611,6734.01,-33.115530865318604,17.81864905935438,2.614910550098673,0.49612546223268894
363,49,55687,2509.698735693247,715.578404119791,911.47,-9.39740357769935,17.990054219928545,3.9754355784432835,1.0590204777708465
626,49,71789,7980.879364498798,6175.666292071345,6632.85,536.3772599603137,18.04208205484906,34.309257178174136,2.3018922162930204
374,49,102673,4022.898667151758,2195.0257746391267,999.09,137.09591860974666,18.312590856481336,12.194587636884037,1.781069356385996
626,49,201908,4240.84238554117,2401.257832731988,7596.29,157.20050719006014,18.42783912958637,13.340321292955489,1.5633498359872708
161,49,67353,2290.756494516681,407.38972360902494,129.81,-44.26008398210391,18.888679187334755,2.1441564400474995,0.3861271160556693
1451,49,102973,3325.885217683453,1410.0159386397322,2637.6700000000005,54.58426873895512,19.2038500277818,7.4211365191564855,0.7510880094801826
607,49,77826,2694.5672750196077,732.6754163983228,414.34000000000003,-15.260410373125737,19.67287822510178,3.6633770819916136,0.5701509279766648
166,49,15115,3005.7314429803428,1001.3020855357729,759.94,9.695146006283323,20.096680566065327,5.006510427678864,0.7418604895488734
325,49,6669,3248.63211666776,1172.028235078186,336.20000000000005,23.517995108312476,20.81885075544581,5.581086833705648,0.8501805876023423
168,49,51286,6967.82625665865,4875.1423880627735,260.51,393.28435552114354,20.93997406336308,23.214963752679875,2.7591779594672143
382,49,22307,3397.3720404356936,1230.9633894840358,6853.43,25.360421200351013,21.71909283290057,5.595288134018345,1.6476931805633783
1092,49,70404,2954.834013108138,640.2930918164959,2042.78,-40.42243927008984,23.211499655942095,2.7838830078978085,0.5316786564082215
161,49,18277,3121.382837867673,806.0359192682736,24.94,-23.876447417534138,23.217786520969224,3.504503996818581,0.9519413446802905
607,49,115011,4353.220733206912,2010.105655386131,8453.490000000002,95.3358121611768,23.483278528319175,8.739589806026656,1.562509899149498
381,49,84180,8188.26470629021,5680.79691075168,3068.16,455.1649714024774,25.09215992726459,22.72318764300672,1.6289604325456501
168,49,125744,4270.141141729411,1755.1575273245667,1322.1499999999999,62.07005978921144,25.210153987387827,7.020630109298266,0.6060907358695125
82,49,8481,17846.52262875183,15159.809049642728,8038.719999999999,1395.437544130433,26.787413518631073,56.1474409246027,4.125003507724775
647,49,88573,4546.280408209865,1823.9494995179275,2552.2899999999995,59.59254388760989,27.28942356981841,6.755368516733064,0.7941653432291198
371,49,68697,9377.107959609388,6632.32608382606,4280.37,539.6515200482459,27.462464074302247,24.56417068083726,2.2198752801150996
314,49,88100,3615.7183800896964,830.3911674050155,132.93,-42.65558547442116,27.932156047760603,2.9656827407321984,0.4555549826815813
367,49,24225,6902.084071799822,4089.300936216243,27395.439999999995,282.1551128952212,28.172217939200685,14.604646200772295,0.7514605439669586
168,49,55668,3622.6834935268234,776.1233585184638,226.22000000000003,-50.84919313717876,28.54700644200559,2.6762874431671166,0.34550937918716423
381,49,8399,3965.5964811646054,1077.2280048999396,2379.16,-22.611337457333335,28.963141766072734,3.714579327241171,0.5951410259390665
1432,49,274671,6083.583833838416,3157.9210273248946,2358.7099999999996,183.87602697543474,29.314683501567718,10.889382852844465,1.18903663874235
160,49,29070,6031.392402933025,3086.8277749030212,2390.63,175.90996405935635,29.50506965132128,10.289425916343403,1.1830569583886206
507,49,67731,8144.634418349908,5193.62510768064,2556.2799999999997,386.4016491414896,29.546858139238754,17.3120836922688,1.6247904847371515
766,49,94058,5676.674970331122,2681.9568579278275,313.38,133.13907320448084,30.0125805751782,8.939856193092758,1.1208337331426883
321,49,20559,14712.985224725866,11694.240545856115,1515.43,1033.722916341604,30.155808498668314,38.98080181952038,5.086154472413021
370,49,110683,4837.474270778844,1789.2120907785004,2676.5899999999997,41.40391608836694,30.55939844210736,5.771651905737098,0.8318647136402463
282,49,53004,5824.453150020058,2767.322540389698,915.28,138.8623847894328,30.637748722119337,8.926846904482897,1.616466666284684
1449,49,118723,5359.204806861513,2293.1861065525472,463.78,91.02436247623879,30.732055150892432,7.397374537266281,0.37260858061964625
156,49,72195,9460.240233676353,6376.1426671788295,13929.55,498.70327844745697,30.86910850453911,20.568202152189773,1.0200446707187147
241,49,52806,6576.062261937106,3485.989241224949,5706.6900000000005,209.27706187303093,30.96041383321422,11.24512658459661,1.1554154313560485
1451,49,176020,5579.021300107804,2430.741626343602,2732.72,101.07320630556828,31.55576807306488,7.596067582323757,1.5468449978936827
526,49,89516,4389.394101980674,1204.8050649684683,4910.62,-23.219391340488926,31.93331063051906,3.7650158280264634,0.3193426154720251
766,49,60639,5521.309312117527,2306.070699851432,1483.2299999999998,85.57736516173912,32.22882329408979,7.206470937035725,1.165660867090654
1472,49,265088,5607.909791374698,2242.483445288616,115.53,72.43575942179646,33.736130023792256,6.595539544966519,0.7086030418192908
281,49,295531,4250.429626411904,808.1361104913794,1739.9899999999998,-74.53895319390462,34.52279205400946,2.3089603156896557,0.605011011518174
526,49,220428,5346.535260635586,1892.2181752580718,4775.58,33.379422422707165,34.631643356244446,5.406337643594491,0.8600673832574023
546,49,126208,22735.111624220997,19087.02880656197,20782.350000000002,1744.9531574283506,36.388827383965896,53.01952446267214,5.761685458274772
341,49,39564,4820.2838681463345,1167.6708869547392,1597.3999999999996,-48.06216106751478,36.62872216955304,3.1558672620398354,0.42150805546979175
306,49,99757,11657.295232908957,7940.334127091232,5352.4,626.6300777435317,37.200741103464786,21.46036250565198,1.5745904619812132
626,49,75060,5114.250063740832,1351.047138829372,4173.48,-34.70783302325597,37.736121534709596,3.555387207445716,0.6106325921547068
1409,49,219390,8870.512764018147,5071.284281673863,301.16,335.87127949996216,38.057144148316475,13.345484951773324,1.3861818074562955
526,49,86184,7474.953066879774,3622.451791201415,2730.8299999999995,188.51244141851137,38.60727504480669,9.288337926157473,0.9359563900036678
305,49,101064,12305.15791632449,8378.146255643567,19745.760000000002,660.9505666197648,39.30312420990931,21.482426296521965,0.6311712611588428
527,49,120737,8209.831134757256,4252.418711723815,11111.25,246.80399618523467,39.65286110825486,10.63104677930954,0.5276063430404008
766,49,283669,5076.216541085799,1024.5982137719966,5256.76,-80.38831561973495,40.632919332652136,2.4990200335902357,0.3388547894655455
374,49,240188,8290.820696767389,4185.883802260799,4390.990000000001,233.48770601608254,41.13348315777719,10.209472688440973,0.970446324027158
342,49,10243,5885.73413298107,1780.9194767536414,3175.59,-7.120646033060268,41.158354157427645,4.34370604086254,0.43636872926012554
101,49,120029,5932.120785281253,1676.6340042808263,1177.4399999999998,-24.355927289837183,42.67096171509329,3.8991488471647124,0.5308075766556642
305,49,62109,9645.260584663843,5322.226306220915,4699.42,337.332092604723,43.309008448304105,12.377270479583524,0.78267540560329
926,49,229028,10150.172206558715,5812.535573383462,7709.73,385.72778221783307,43.450172249002925,13.517524589263866,1.393083739161917
1572,49,25043,8272.026165707182,3874.922217972444,816.53,189.1873567283583,44.06774779308579,8.806641404482827,1.566182202741264
1434,49,98457,7152.51503904941,2749.527852971727,1796.56,76.32738457048168,44.13897793926466,6.248926938572106,0.6782608294875567
166,49,14083,11708.839593164994,7239.686418225039,10826.210000000003,522.5756361460991,44.75400126142331,16.08819204050009,1.660310565170944
547,49,60413,7357.967330229119,2887.8607071995343,232.51,87.13751909844547,44.810789249223994,6.417468238221188,0.6559469629439736
526,49,123916,8459.244572440914,3942.558478170513,108.10000000000001,190.5561078158641,45.26660888915271,8.76124106260114,1.3307327474245054
1451,49,70612,5922.504316864688,1329.2041280498288,160.15,-74.3654544737415,46.063526061938745,2.889574191412671,0.42122885964880075
162,49,58597,11567.810913648083,6874.0282577983835,7116.49,475.8517396773635,47.011352467216646,14.625592037868902,1.00833094637895
481,49,59505,73968.99425723944,69159.25887118252,33557.94,6702.181932383103,47.498656607810815,147.14735930038833,14.079393883903625
168,49,93772,8902.76685069219,3927.6917910044376,311.4800000000001,168.37611677136556,49.865124962017376,7.855383582008875,0.6821613408362441
155,49,83925,11955.677760868108,6723.142179162183,6469.889999999999,436.43537728099807,52.41752014116007,12.92911957531189,0.5947668821019158
607,49,58504,8093.270851412938,2844.8196937212506,2579.7300000000005,47.69528414599793,52.6192633835838,5.367584327775944,0.37764644651509216
283,49,63073,11132.01792685142,5868.252123578412,7272.849999999999,349.4948315367262,52.740084626914424,11.072173818072473,1.1677415912523896
926,49,45018,11805.871381010225,6529.883200401401,5472.990000000001,415.13850493417,52.855514467993366,12.320534340380002,0.8820647885540852
461,49,104785,8014.299838813638,2701.9928018984456,1225.6499999999999,30.523038202769925,53.26138710823881,5.098099626223482,0.6579893227735619
283,49,114881,25066.042888387547,19635.19360408031,7903.89,1719.3187543756806,54.266801340522285,36.361469637185756,1.2354427005472266
402,49,59922,161780.19307530322,156132.6870164552,14477.11,15365.953127290768,54.95901652327808,283.8776127571913,33.00017630948652
607,49,271708,24502.556535091717,18773.389274786474,4727.21,1619.6295672314423,57.26874672160109,32.93577065752013,2.807338603633552
421,49,38657,7901.053364525273,2176.891119783118,1273.9799999999998,-40.604740727452,57.39863393461418,3.819107227689681,0.4468830166341285
323,49,93840,13360.342703825849,7288.039236197873,9774.95,455.0438626483983,60.8355691047531,11.947605305242414,0.8345170557175688
304,49,32747,9292.21531376618,3173.7958835550794,827.7299999999999,41.33685650298111,61.342829300561526,5.20294407140177,0.7094532397354194
323,49,112980,17681.77974683618,11380.861105592418,3174.5200000000004,854.2057604658905,63.084522242966905,18.064858897765742,2.0204489289395853
527,49,118455,86512.4251585712,80094.22837030858,99450.9,7723.60368072326,63.515368068355166,125.14723182860716,3.6361037455348457
325,49,6679,8074.246369261484,1695.9106120975089,1294.58,-118.25698151955396,63.966231717623295,2.6498603314023574,0.6652111486491804
283,49,58514,8995.293611597017,2475.592565839007,324.49000000000007,-46.632225626724875,65.37588493569457,3.808603947444626,0.2535725640800447
527,49,55261,13260.490893436952,6697.324948935225,26070.41,373.78507282263325,65.76609379353094,10.14746204384125,0.9900589579051647
159,49,122580,31877.514404161706,25198.269498594585,19693.64,2219.5429164182046,66.72978520916752,37.60935746058893,1.9327745754389654
306,49,90694,8633.565482648239,1919.9246198571268,1456.52,-110.98098615942507,67.32743292114172,2.8655591341151148,0.21442830743599076
374,49,127223,8955.735372662399,2198.2261636959074,1035.02,-85.11754698907177,67.76448074636944,3.232685534846923,0.3828936984779508
324,49,118387,12471.432839249765,5680.388499879277,4714.27,261.754882227415,68.0631039467806,8.353512499822466,1.8406123689060496
806,49,143316,9801.67223693107,2895.291462239994,4869.21,-22.09733928611729,69.25033011335927,4.196074582956514,0.6155935074554323
1309,49,279689,9345.15478256146,2400.737191708852,3824.5,-73.29397417188517,69.63726518728231,3.4296245595840746,0.31362554028716166
303,49,72914,11154.602155415154,4151.132349216221,786.67,99.16528035950029,70.21065656936041,5.930189070308887,0.5728713455360572
646,49,59993,14667.075608502935,7605.7796707258585,5017.7699999999995,442.18832004954766,70.75325489400848,10.712365733416702,1.0127376289532564
1092,49,86919,10515.62189947043,3421.466170808404,1303.5400000000002,22.069287710679873,71.12829541559124,4.8189664377583155,0.6071705337297849
323,49,285628,9416.335246924196,2236.8101083044917,4784.14,-100.3079130766215,71.9975386460157,3.1066807059784605,0.32971092525816753
202,49,69537,8910.372389724218,1600.2399879121826,4975.460000000001,-169.89188323109533,73.31464044940303,2.192109572482442,0.5189284459995467
1289,49,240208,48496.16916909162,40759.048902230235,9712.45,3728.6260966967343,77.17306522806423,52.933829743156146,1.71461717338623
224,49,77837,9825.504995894853,1896.9727807252543,14605.009999999998,-168.11992075221423,79.51493307216437,2.371215975906568,0.24483334112732416
164,49,274569,12751.652638022946,4760.744578336092,3750.54,115.58133015869225,80.10958392775932,5.9509307229201145,0.2941888161495179
324,49,17579,11498.99844593905,3393.716219329853,1833.27,-26.351338604464615,81.27176900832221,4.189773110283769,0.6924630688340113
344,49,121364,28590.55476011925,20437.360944037442,15218.73,1676.6825723637594,81.56744934221885,24.923610907362733,1.7123575017588215
301,49,133135,11965.83465596919,3486.237611256871,0.0,-33.99200236992215,85.0257252212465,4.101456013243378,0.5559469897862181
154,49,208588,12141.434075592064,3615.327367066845,5179.08,-23.176262581351637,85.4908887306747,4.253326314196288,0.7211579858053263
766,49,35426,39308.626266017505,30706.545480536333,30246.8,2683.8388266071806,85.95904921032287,35.70528544248411,0.8826097230083879
27,49,89268,15927.3599340151,7279.373815760085,12757.460000000001,337.9054217439302,86.67376885157293,8.36709633995412,0.38872053299985054
224,49,61152,20456.144313010554,11771.381427159162,5609.31,785.6653565602929,86.99395247902741,13.53032347949329,0.8227305523139297
303,49,55815,12254.067464661372,3144.2872017148893,1397.73,-96.65147437591577,91.3511543438677,3.455260661225153,0.3850724629319831
365,49,124363,13628.842509760783,4397.322550601928,22777.45,23.217674065626568,92.55879577657028,4.728303817851535,0.9649787555632459
301,49,64317,22033.736921437798,12643.172709669136,12759.02,841.0257694707955,94.06477811024847,13.45018373369057,0.8908885176121377
507,49,142635,12085.671990737268,2538.8713454852323,15496.220000000001,-176.95059896374894,95.7417185582827,2.6446576515471167,0.2854215933490551
305,49,127346,13288.383369520056,3720.3711585903247,7016.7,-59.700456035478965,95.94168264322477,3.8753866235315884,0.43284612195760525
363,49,44211,23345.890112223526,12928.649753341893,27135.920000000002,823.2411956379777,104.36083993249144,12.431393993597974,1.702572547052612
224,49,85187,12692.995413799337,2255.6517937949748,817.32,-245.48727836859575,104.67832394402072,2.1482398036142616,0.2274595174982014
304,49,89556,13510.201692189827,2985.1386603080664,643.05,-176.4627999262534,105.55037021268001,2.81616854746044,0.5111264049865842
381,49,191511,16158.00148790479,5615.788608142242,1083.96,85.95647446667101,105.6938636327896,5.297913781266266,0.35350852932685123
366,49,44803,13875.34889584048,3230.7332982258386,14734.650000000001,-157.28818578782335,106.74700346897937,3.0193769142297557,0.5342834456722554
202,49,82871,13415.479800788466,2593.4175513106265,1424.4399999999998,-229.0611788606936,108.53398533150138,2.3792821571657123,0.6162945140075687
607,49,120418,19612.322915094584,8278.233682921891,3848.16,316.58410742654166,113.60872463681055,7.261608493791132,0.5528605089176979
167,49,75618,22995.83227994565,11262.38120495892,6450.8099999999995,597.1165857071043,117.58256328639727,9.5443908516601,0.7628457576578905
304,49,56263,14517.707420168506,2410.6382573593955,883.8299999999999,-305.3558204319909,121.42658803731787,1.9922630226110707,0.44406241456297707
1291,49,123053,38575.40208224051,26387.977696119895,12344.26,2089.9215727589535,121.97248818956362,21.629489914852375,1.7507484744160329
160,49,78933,22364.29265530291,9807.787904319952,2032.1999999999998,414.43193385604354,125.85485701687814,7.783958654222184,1.154602683776392
1435,49,237169,16403.017444582565,3742.3440475110474,9649.039999999999,-197.11101685248707,126.96564924524262,2.946727596465392,0.2186832082033578
224,49,55410,20120.509749485354,7280.159170608414,3946.01,148.7322636308611,128.72970076221785,5.643534240781716,0.46757982549899174
345,49,73326,16195.2751037711,3233.4581913333595,1732.3600000000001,-261.61867371928287,129.99210952280418,2.487275531794892,0.18779637074702174
421,49,292828,16504.814529632167,3328.930352414706,4478.790000000001,-261.73022083605065,132.13850135056026,2.5219169336475042,0.4095594587053051
202,49,1726,18061.227125883946,4800.7004754783275,211.45999999999998,-118.30227089077863,132.9716263196914,3.609549229682953,0.581076340222519
647,49,115729,62574.977818472784,49172.41440506809,10364.5,4314.624027290011,133.91498071484406,36.69583164557321,0.9196901456228485
372,49,62468,19666.64938790105,5650.107171244626,48195.42,-67.44818114591726,140.5464218378622,4.007168206556472,0.31384832174807065
1409,49,176562,24282.94174437421,10207.63570896634,6182.92,385.8745062315826,141.08645881445585,7.239457949621517,0.5352650506169001
1092,49,70724,26258.640099789038,11939.307351380145,12300.84,548.110375504146,143.51563547419298,8.291185660680656,0.8605139383829268
166,49,15140,19492.20484032311,5097.769370625547,3375.74,-139.76779121386164,144.34327295031474,3.540117618489963,0.3586229636925372
646,49,273729,25256.181201824333,10408.771605704962,0.0,371.1436158504331,148.82967660445848,6.985752755506686,0.5416791027367829
1434,49,308308,17632.767322508043,2738.6585200734626,19234.22,-398.3503301925035,149.38137382218883,1.8380258523982969,0.46904157598234303
167,49,278809,26071.99563364604,10965.255750360207,2260.8499999999995,415.11251539055195,151.4251243656597,7.261758775072985,1.269457890845717
202,49,48734,28909.03632006646,13766.464843822441,6212.530000000001,693.7527015690638,151.75417395848453,9.056884765672658,1.2867419638039475
547,49,85086,28791.91892870521,13383.649729966008,11441.029999999999,643.4583692475321,154.42368972201524,8.69068164283507,0.7090197245734192
1409,49,284488,20184.262330614976,4466.724937918172,180.9,-262.63052110556663,157.62289219941863,2.82704109994821,0.23440479572200118
526,49,282049,22340.12482445078,5869.63738601831,2117.1499999999996,-156.26044397316127,165.1609294611094,3.5573559915262485,0.35292970081464214
167,49,59760,23581.37461560722,6886.603410338842,17422.26,-64.63880037906881,167.39980920287843,4.123714616969366,0.2657897840330499
122,49,28317,29644.83050626168,12692.373344096255,13061.98,504.58923598131014,169.92179965073672,7.466101967115444,0.58495714879527
1433,49,229252,28655.58952132374,11548.018065979202,1230.73,383.09565779745435,171.49025528899242,6.7532269391691235,0.9764743217014382
1069,49,280548,25277.690097209797,8047.372650795279,11330.3,27.319175165663637,172.75957553641427,4.651660491789179,0.7941195507045642
167,49,67686,21326.930867352614,3747.4035734137606,6724.389999999999,-418.651737957855,176.30935451094024,2.129206575803273,0.3330074848596103
221,49,291568,22046.245539940326,4427.278791102184,1061.8599999999997,-352.4113930041916,176.69761602542445,2.501287452600104,0.2514800935447696
156,49,75694,23194.292175223298,5126.6294758107415,1064.87,-302.6972085733696,181.19114581209863,2.832391975586045,0.44012465413159974
766,49,125792,35551.358622035375,15280.56208320145,11041.09,613.7380061772806,203.18182269841432,7.52737048433569,0.40561241557222866
1291,49,82227,56591.855682615984,35962.666114623826,52893.32,2666.7797642870046,206.55263270563952,17.373268654407646,0.38948177545513457
1092,49,70267,36768.46541437701,13209.605683862112,6289.779999999999,258.11147798239404,236.18868675640383,5.597290544009369,0.8520026764072508
323,49,300249,29192.45238499301,5436.494539524878,1798.3399999999997,-528.4766115507265,238.25023677849205,2.284241403161713,0.5288926342840004
546,49,65583,36863.12512739682,12739.612975951255,16841.649999999998,185.59971515887264,241.8581294302784,5.264302882624485,0.5725337254821243
370,49,268148,32926.09457586257,7072.603163624178,0.0,-459.4727238085957,259.2740089268919,2.7307348122101076,0.4442548519411177
461,49,127554,32838.483593799814,6564.88154654772,5193.299999999999,-529.234314067957,263.4938819383842,2.4961526792957107,0.4802390071418628
367,49,24132,81014.8718075914,53700.03891517268,46357.46000000001,4139.57984802894,273.42756521962843,19.67034392497168,1.0702863452690166
154,49,279670,37637.57476234765,8615.164480907815,3736.61,-448.1926140612677,291.04645825601096,2.960537622305091,0.13352023114702202
607,49,182968,42751.24487392204,12475.113184937962,8433.539999999999,-118.60475367776189,303.58134937145735,4.103655652940119,0.405596365502724
1092,49,240029,54150.75217910273,22368.288810374892,20112.66,803.1970754330403,318.58484568987757,7.012002761873007,0.5104926970891487
1435,49,142216,52058.68140561665,19917.3195334573,19031.29,541.7790661136146,322.21175271824785,6.185502960701024,0.5412351755621414
222,49,136034,57536.136026195716,22343.201152105237,10653.68,646.7315672656898,352.797455098852,6.329518739973156,0.8221756815556848
382,49,22405,50587.564587324036,14876.585981605751,36711.65,-123.6800864930508,358.0752632563613,4.155470944582612,0.4252604794527076
607,49,256270,50124.29114665932,12828.418786749977,3765.8099999999995,-400.14210038219403,373.99643979048705,3.4300584991310097,0.34711986961755836
1349,49,95161,68962.7922424829,29647.78051354475,55429.26,1191.467387063259,394.0690365091591,7.524817389224555,0.18340198233210223
281,49,237648,58422.89830554438,18414.361960085866,1360.8300000000002,36.26989827916191,401.1480661620944,4.5921102144852535,0.32161883591478513
547,49,131054,63117.90545624699,22533.473761115765,0.0,422.38515004347437,406.8804946818005,5.536480039586183,0.530030829489875
647,49,236069,51562.93421671407,10405.33234907656,1017.2099999999999,-816.8952743399552,412.7618909439136,2.5194509319797964,0.18365924373497033
367,49,24128,163412.9990586317,121998.83612668676,218377.45,10336.322680849757,414.12465151531575,29.468317904996802,2.337317274412868
324,49,100124,57675.35906550339,14047.702433004391,22323.829999999998,-563.9836255209032,437.5008597380761,3.2072379984028294,0.2430646879247136
806,49,227989,86406.65082241122,40394.91921453741,61883.27,1964.4027006364386,461.1309379594006,8.762455361071023,0.6469209497709769
547,49,169402,118188.30454945394,68094.8283783997,435.0,4551.488111983696,501.77660574583876,13.564706848286795,0.5233947487279881
421,49,114008,80565.11505186776,27892.992637450483,55620.82000000001,412.9361710071362,528.0806872750916,5.282763757092894,0.34765757774149453
281,49,247790,85256.51103007025,32298.960039697417,88661.62,840.8632426011427,530.896169193022,6.08266667414264,0.32053776412934604
1291,49,85988,66310.64454483677,13266.168331620009,13707.99,-1067.269303253245,531.9746969811657,2.4936406638383475,0.3425875891982154
1450,49,241849,76665.45228695516,22814.645646546756,54203.28,-148.35467814134927,539.95983173245,4.22493437899014,0.30067747485471896
547,49,51267,304359.28641241515,238653.26299778154,851382.09,20910.87850192077,656.543955079418,36.32469756435031,2.864179778043448
1572,49,222648,152420.1155345821,86347.16770731748,94738.69,5656.26796221709,661.8775130032573,13.043378807751884,0.8926946483755756
507,49,77325,84875.12579957937,18494.694189394642,16569.77,-1146.1731493924196,665.6983485181964,2.776981109518715,0.36924044027281994
546,49,78482,121198.84522176434,27521.697016001115,11159.71,-1475.2605475407763,939.4289442535307,2.9309581486689154,0.6304116169735109
441,49,77775,150069.352624739,54621.85386577815,74141.38,1156.1613026274135,956.8942408778669,5.707612734146097,0.205812923264824
366,49,57132,122253.71921973907,24208.415046362934,14662.750000000002,-2003.9378492370997,983.2843008607541,2.4627075326920584,0.5371224424926566
1291,49,84648,174099.23102100223,69208.42604407572,53594.08,2189.241037881414,1051.4670147835907,6.585007235402067,0.6772809604686336
1437,49,37388,342854.7665617159,220381.37465162607,15497.65,16520.204668856026,1226.207288068129,17.975642304374066,3.3681361289252227
1329,49,199009,182276.94634121907,31099.797720617775,79470.74,-3712.94098455843,1516.2046125822683,2.051437844367927,0.2866786280573144
321,49,275469,356784.3451110728,188165.44843408224,1211.59,11213.938354516646,1689.4681086425733,11.140642299235184,1.4505256441642307
1450,49,305909,236891.79705006554,36793.18886596619,95673.36,-5351.736562322355,2006.9012108708832,1.8332430924746486,0.469041575982343
382,49,305188,246931.70883008448,38352.55214878094,58342.2,-5578.553039822682,2091.957389933506,1.8332959918155325,0.469041575982343
224,49,95063,349140.08320791443,66822.48715342411,41122.45,-6058.870217110086,2831.3597627672216,2.3603845691778207,0.26339906369514304
